epoca,val_auc_roc,val_accuracy,perdida_discriminador,perdida_xerador,is_best
394,0.9433831952861953,0.9252014756202698,0.2608656883239746,4.853732109069824,0
396,0.9408366969696969,0.8968864679336548,0.3059116005897522,4.009078025817871,0
398,0.9440047407407408,0.9016117453575134,0.25610673427581787,4.931443691253662,0
400,0.9435565656565656,0.9267765283584595,0.2870471477508545,5.799183368682861,0
402,0.9450677003367004,0.9211355447769165,0.23343996703624725,5.429806232452393,0
404,0.9487623636363636,0.9289743304252625,0.2388547658920288,4.939034461975098,0
406,0.9441610639730639,0.9231868386268616,0.2548925578594208,6.53161096572876,0
408,0.9448156498316499,0.9227105975151062,0.2713971734046936,4.052285671234131,0
410,0.9422777811447811,0.927216112613678,0.23196621239185333,6.323178768157959,0
412,0.9454482053872054,0.8939560651779175,0.43757784366607666,4.159300804138184,0
414,0.9445474242424242,0.9255311489105225,0.24043573439121246,6.619256019592285,0
416,0.9429671313131314,0.8921611905097961,0.3352436423301697,3.720508575439453,0
418,0.9406700269360269,0.9278754591941833,0.22614356875419617,6.033511161804199,0
420,0.9393295723905724,0.9274358749389648,0.21885772049427032,5.261510372161865,0
422,0.9335032727272727,0.9061904549598694,0.43569067120552063,3.7341971397399902,0
424,0.9405893030303031,0.920622706413269,0.33177486062049866,4.814869403839111,0
426,0.9448656127946129,0.9227839112281799,0.2961775064468384,4.591886043548584,0
428,0.9429984242424242,0.9198168516159058,0.23534169793128967,5.23978328704834,0
430,0.9481283703703703,0.929413914680481,0.22084346413612366,5.382836818695068,0
432,0.9425309764309766,0.9234066009521484,0.22535839676856995,8.575268745422363,0
434,0.9401104612794613,0.9203296899795532,0.24313437938690186,5.090273380279541,0
436,0.9391701380471381,0.9072527289390564,0.29208680987358093,5.045496463775635,0
438,0.9427699595959596,0.9268864393234253,0.2315424531698227,6.858969688415527,0
440,0.9495244511784512,0.926080584526062,0.22628827393054962,5.589900970458984,0
